id,url,hostname,size (bytes),size (kilobytes),mimetype
18,https://assets.macysassets.com/page/home-page/static/css/quickBag.e2ec561bf5f55e22791d.css,assets.macysassets.com,0,0.0,text/css
19,https://assets.macysassets.com/page/home-page/static/css/vendors~prosFactory.0571235e1704cb0bfff1.css,assets.macysassets.com,0,0.0,text/css
20,https://assets.macysassets.com/page/home-page/static/css/vendors~responsive-header.fb72e29bd4f59db62409.css,assets.macysassets.com,0,0.0,text/css
21,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_102_01_1377235.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0.0,image/webp
22,https://www.macys.com/feature/footer/latest/images/flags/US.gif,www.macys.com,0,0.0,image/gif
23,https://www.macys.com/public/29ac5a1cc1603e7210e1f979f41ff,www.macys.com,0,0.0,application/javascript
24,https://assets.macysassets.com/javascript/VisitorAPI.js,assets.macysassets.com,0,0.0,application/javascript
25,https://assets.macysassets.com/javascript/at_1_3_0.js,assets.macysassets.com,0,0.0,application/javascript
26,https://s.go-mpulse.net/boomerang/WVZ92-598Q4-C592Z-HWSHG-PBBKW,s.go-mpulse.net,0,0.0,application/javascript
27,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~header.a98d67b04c82a9bcd74e.js,assets.macysassets.com,0,0.0,application/javascript
28,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~canvas.9f597d828b6dcb4057f5.js,assets.macysassets.com,0,0.0,application/javascript
29,https://assets.macysassets.com/page/home-page/static/js/home-page.page-analytics.3650317bed0e984d7cf4.js,assets.macysassets.com,0,0.0,application/javascript
30,https://libs.coremetrics.com/v4.18.130/eluminate.js,libs.coremetrics.com,0,0.0,application/x-javascript
31,https://assets.macysassets.com/page/home-page/static/js/home-page.backToTop.791e500a08512b807f0f.js,assets.macysassets.com,0,0.0,application/javascript
32,https://assets.macysassets.com/page/home-page/static/js/home-page.intersectionObserverPolyfill.4d639b831142492ed501.js,assets.macysassets.com,0,0.0,application/javascript
33,https://www.macys.com/xapi/navigate/v1/header-footer/switches?bypass_redirect=yes,www.macys.com,-1,-0.0009765625,application/json
34,https://assets.macysassets.com/page/home-page/static/css/quickBag.e2ec561bf5f55e22791d.css,assets.macysassets.com,0,0.0,text/css
35,https://assets.macysassets.com/page/home-page/static/js/home-page.quickBag.991d97ba1c93b5c8d05f.js,assets.macysassets.com,0,0.0,application/javascript
36,https://assets.macysassets.com/page/home-page/static/css/vendors~PPMCarouselView~PPMProductPoolGridView~carousel-ctrl~dynamic-slideshow-ctrl~productThumbnail~21b348dc.429cb479c221cd288ae3.css,assets.macysassets.com,0,0.0,text/css
37,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~PPMCarouselView~PPMProductPoolGridView~carousel-ctrl~dynamic-slideshow-ctrl~productThumbnail~21b348dc.dba891f4bdde07423e53.js,assets.macysassets.com,0,0.0,application/javascript
38,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~dynamic-slideshow-ctrl.9f6c5bebc1811e34573d.js,assets.macysassets.com,0,0.0,application/javascript
39,https://macys.tt.omtrdc.net/m2/macys/mbox/json?mbox=target-global-mbox&mboxSession=ececee7e8085475da0da4cb8eb6af60c&mboxPC=710b21f8c41f4e72a5f3c00af4807df9.17_141&mboxPage=f0abef1ad4024ee7ae20c705f866a765&mboxRid=18ef9fd3321e4e04baf90825de48fc35&mboxVersion=1.3.0&mboxCount=1&mboxTime=1571153954186&mboxHost=www.macys.com&mboxURL=https%3A%2F%2Fwww.macys.com%2F&mboxReferrer=&mboxXDomain=enabled&browserHeight=819&browserWidth=1123&browserTimeOffset=-240&screenHeight=1050&screenWidth=1680&colorDepth=24&profile.visitorType=guest&shippingCountry=US&signedIn=false&mboxMCSDID=1C5697F0D61777DB-40C0552BADD10FD7&vst.trk=macys.sc.omtrdc.net&mboxMCGVID=50097762804494413861363190784277355133&mboxAAMB=RKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y&mboxMCGLH=7,macys.tt.omtrdc.net,-1,-0.0009765625,application/json
40,https://assets.macysassets.com/page/home-page/static/js/home-page.initAdaptiveHeader.3925ddc9efb4c890d04c.js,assets.macysassets.com,0,0.0,application/javascript
41,https://www.macys.com/web20/assets/script/coremetrics/cmcustom.js,www.macys.com,0,0.0,application/javascript
42,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_103_01_1377245.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0.0,image/webp
43,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_103_02_1377246.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0.0,image/webp
44,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_103_03_1377247.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0.0,image/webp
45,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_103_04_1377248.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0.0,image/webp
46,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_103_05_1377249.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0.0,image/webp
47,https://assets.macysassets.com/page/home-page/static/js/home-page.initRadicalHeader.c573e3bfbda7a9a3648e.js,assets.macysassets.com,0,0.0,application/javascript
48,https://libs.coremetrics.com/configs/90067660.js,libs.coremetrics.com,0,0.0,application/x-javascript
49,https://www3.macys.com/cookie-id.js?fn=eluminate5147,www3.macys.com,-1,-0.0009765625,application/x-javascript
50,https://slimages.macysassets.com/is/image/McomMedia/media/100719_HP_carousel_banner_06_1377902_1378802.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0.0,image/webp
51,https://assets.macysassets.com/dyn_img/fonts/3b303641-706e-4221-94c4-4fb491f4f8ef.woff2,assets.macysassets.com,-1,-0.0009765625,x-unknown
52,https://assets.macysassets.com/dyn_img/fonts/5a13f7d1-b615-418e-bc3a-525001b9a671.woff2,assets.macysassets.com,-1,-0.0009765625,x-unknown
53,https://tmscdn.coremetrics.com/tms/dispatcher-v3.js,tmscdn.coremetrics.com,0,0.0,application/x-javascript
54,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~templateCompact~templateRadical~viewCompact~viewRadical.a370c5e9c36f95a74f55.js,assets.macysassets.com,0,0.0,application/javascript
55,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~viewCompact~viewMinimalist~viewRadical.8243de698a95ec1a5dda.js,assets.macysassets.com,0,0.0,application/javascript
56,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~templateCompact~templateRadical~viewRadical.c67af35e72fffec7a64e.js,assets.macysassets.com,0,0.0,application/javascript
57,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~viewCompact~viewRadical.74881ff0089578f59e09.js,assets.macysassets.com,0,0.0,application/javascript
58,https://assets.macysassets.com/page/home-page/static/js/home-page.viewRadical.ce885b6cf9c7cd31dea5.js,assets.macysassets.com,0,0.0,application/javascript
59,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~templateRadical.409957600d5e95c9d985.js,assets.macysassets.com,0,0.0,application/javascript
60,https://assets.macysassets.com/page/home-page/static/js/home-page.vendors~MainNavCollection.fd0778ddcbe21503a40b.js,assets.macysassets.com,0,0.0,application/javascript
61,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_102_02_1377236.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0.0,image/webp
62,https://assets.macysassets.com/dyn_img/fonts/530dee22-e3c1-4e9f-bf62-c31d510d9656.woff,assets.macysassets.com,0,0.0,application/font-woff
63,https://assets.macysassets.com/dyn_img/fonts/14ff6081-326d-4dae-b778-d7afa66166fc.woff,assets.macysassets.com,-1,-0.0009765625,application/font-woff
64,https://libs.coremetrics.com/ddxlibs/yahoo-min.js,libs.coremetrics.com,0,0.0,application/x-javascript
65,https://tmscdn.coremetrics.com/tms/90067660/cp-v3.js?__t=20191015153914475,tmscdn.coremetrics.com,-1,-0.0009765625,application/x-javascript
66,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_102_03_1377238.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0.0,image/webp
67,https://assets.macysassets.com/page/home-page/static/js/home-page.utilSearchBase.db4639972678c01a86fa.js,assets.macysassets.com,0,0.0,application/javascript
68,https://www.macys.com/akam/11/pixel_8e389f4,www.macys.com,-1,-0.0009765625,text/html
69,https://libs.coremetrics.com/ddxlibs/json-min.js,libs.coremetrics.com,0,0.0,application/x-javascript
70,https://slimages.macysassets.com/is/image/McomMedia/media/101519_PROMO_SITEWIDE_SAVINGS_HOMEPAGE_102_04_1377244.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0.0,image/webp
71,https://assets.macysassets.com/page/home-page/static/css/BrowserVersionMessage.ddfbe993b80a3718f14a.css,assets.macysassets.com,0,0.0,text/css
72,https://assets.macysassets.com/page/home-page/static/js/home-page.BrowserVersionMessage.4e79a0f6897f95abcca0.js,assets.macysassets.com,0,0.0,application/javascript
73,https://tags.tiqcdn.com/utag/macys/main/prod/utag.js,tags.tiqcdn.com,0,0.0,text/javascript
74,https://www.macys.com/favicon.ico,www.macys.com,-1,-0.0009765625,image/x-icon
75,https://static.narrativ.com/tags/macys.js,static.narrativ.com,0,0.0,application/javascript
76,https://3856256.fls.doubleclick.net/activityi;src=3856256;type=global;cat=landing;ord=1571168335878?,3856256.fls.doubleclick.net,-1,-0.0009765625,text/html
77,https://api.bam-x.com/api/v0/session.html,api.bam-x.com,0,0.0,text/html
78,https://3856256.fls.doubleclick.net/activityi;dc_pre=CLaauJ2Cn-UCFYO1yAodpJMIOA;src=3856256;type=global;cat=landing;ord=1571168335878?,3856256.fls.doubleclick.net,-1,-0.0009765625,text/html
79,https://secure-netstorage.macys.com/netstorage/tealeaf/prod/ui-sdk/library/tealeaf.5.4.1.W3C.macys_jan-30-2019-min.js,secure-netstorage.macys.com,0,0.0,application/x-javascript
80,https://tags.tiqcdn.com/utag/macys/main/prod/utag.89.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
81,https://tags.tiqcdn.com/utag/macys/main/prod/utag.104.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
82,https://tags.tiqcdn.com/utag/macys/main/prod/utag.146.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
83,https://tags.tiqcdn.com/utag/macys/main/prod/utag.194.js?utv=ut4.42.201807060107,tags.tiqcdn.com,0,0.0,text/javascript
84,https://tags.tiqcdn.com/utag/macys/main/prod/utag.383.js?utv=ut4.42.201904031501,tags.tiqcdn.com,0,0.0,text/javascript
85,https://tags.tiqcdn.com/utag/macys/main/prod/utag.426.js?utv=ut4.42.201810030536,tags.tiqcdn.com,0,0.0,text/javascript
86,https://tags.tiqcdn.com/utag/macys/main/prod/utag.545.js?utv=ut4.42.201810162214,tags.tiqcdn.com,0,0.0,text/javascript
87,https://tags.tiqcdn.com/utag/macys/main/prod/utag.574.js?utv=ut4.42.201805300423,tags.tiqcdn.com,0,0.0,text/javascript
88,https://tags.tiqcdn.com/utag/macys/main/prod/utag.725.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
89,https://tags.tiqcdn.com/utag/macys/main/prod/utag.705.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
90,https://tags.tiqcdn.com/utag/macys/main/prod/utag.765.js?utv=ut4.42.201810162214,tags.tiqcdn.com,0,0.0,text/javascript
91,https://tags.tiqcdn.com/utag/macys/main/prod/utag.775.js?utv=ut4.42.201901161611,tags.tiqcdn.com,0,0.0,text/javascript
92,https://tags.tiqcdn.com/utag/macys/main/prod/utag.774.js?utv=ut4.42.201901161611,tags.tiqcdn.com,0,0.0,text/javascript
93,https://tags.tiqcdn.com/utag/macys/main/prod/utag.787.js?utv=ut4.42.201910120431,tags.tiqcdn.com,0,0.0,text/javascript
94,https://tags.tiqcdn.com/utag/macys/main/prod/utag.796.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
95,https://tags.tiqcdn.com/utag/macys/main/prod/utag.863.js?utv=ut4.42.201910120431,tags.tiqcdn.com,0,0.0,text/javascript
96,https://tags.tiqcdn.com/utag/macys/main/prod/utag.923.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
97,https://tags.tiqcdn.com/utag/macys/main/prod/utag.935.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
98,https://tags.tiqcdn.com/utag/macys/main/prod/utag.937.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
99,https://tags.tiqcdn.com/utag/macys/main/prod/utag.1070.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
100,https://tags.tiqcdn.com/utag/macys/main/prod/utag.1074.js?utv=ut4.42.201910040411,tags.tiqcdn.com,0,0.0,text/javascript
101,https://macys.sc.omtrdc.net/b/ss/macysmcomprod/1/JS-2.3.0/s83003415948555?AQB=1&ndh=1&pf=1&t=15%2F9%2F2019%2015%3A39%3A15%202%20240&sdid=1C5697F0D61777DB-40C0552BADD10FD7&mid=50097762804494413861363190784277355133&aamlh=7&ce=UTF-8&pageName=mcom%3Ahome%20page&g=https%3A%2F%2Fwww.macys.com%2F&cc=usd&aamb=RKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y&c1=web&v1=web&c2=home%20page&c3=https%3A%2F%2Fwww.macys.com%2F&v3=home%20page&c5=D%3Dmid&c9=mcom&v11=mcom%3Ahome%20page&v12=home%20page&c15=2018-02-21%3A2.3.0&c16=guest&v16=guest&c20=322&c28=34%7C26&c29=mcom%3Ahome%20page&v29=D%3Dc29&v30=home%20page&c33=D%3DUser-Agent&c34=22&v35=us&v36=usd&v38=2019-10-15T19%3A39%3A14.891Z&v39=3%3A39%20PM%7CTuesday&v41=2019-10-15&v42=no%20master&c46=82011570725667128570743&v92=%2B1&v146=https%3A%2F%2Fwww.macys.com%2F&v176=no%20bag%20id&v240=PC&s=1680x1050&c=24&j=1.6&v=N&k=Y&bw=1138&bh=819&mcorgid=8D0867C25245AE650A490D4C%40AdobeOrg&AQE=1,macys.sc.omtrdc.net,-1,-0.0009765625,image/gif
102,https://api.bam-x.com/api/v0/session.gif?uid_bam=1686553843991640098,api.bam-x.com,0,0.0,text/plain
103,https://px.owneriq.net/stas/s/macys.js,px.owneriq.net,0,0.0,application/x-javascript
104,https://s.yimg.com/wi/ytc.js,s.yimg.com,0,0.0,application/javascript
105,https://static.ads-twitter.com/uwt.js,static.ads-twitter.com,-1,-0.0009765625,application/javascript
106,https://www.hlserve.com/Delivery/ClientPaths/Library/hook.js?apiKey=88607043-3C16-48C0-9E83-7D9DC03BC0D0,www.hlserve.com,0,0.0,application/javascript
107,https://assets.macysassets.com/web20/assets/script/macys/international/welcomeMat.js,assets.macysassets.com,0,0.0,application/javascript
108,https://amplify.outbrain.com/cp/obtp.js,amplify.outbrain.com,0,0.0,application/x-javascript
109,https://di.rlcdn.com/466956.html?pdata=ranEAID%3Dundefined,di.rlcdn.com,-1,-0.0009765625,image/gif
110,https://d1n00d49gkbray.cloudfront.net/js/macys.js,d1n00d49gkbray.cloudfront.net,0,0.0,application/javascript
111,https://s.pinimg.com/ct/core.js,s.pinimg.com,0,0.0,application/javascript
112,https://intljs.rmtag.com/112046.ct.js,intljs.rmtag.com,0,0.0,application/javascript
113,https://d.agkn.com/pixel/8532/?cmid=82011570725667128570743&omid=50097762804494413861363190784277355133,d.agkn.com,-1,-0.0009765625,x-unknown
114,https://www.facebook.com/tr?id=360896817680274&ev=PageView&cd[order_id]=82011570725667128570743,www.facebook.com,-1,-0.0009765625,image/gif
115,https://resources.digital-cloud.medallia.com/wdcus/12914/onsite/embed.js,resources.digital-cloud.medallia.com,-1,-0.0009765625,application/javascript
116,https://connect.facebook.net/en_US/fbevents.js,connect.facebook.net,0,0.0,application/x-javascript
117,https://bat.bing.com/bat.js,bat.bing.com,0,0.0,application/javascript
118,https://trc.taboola.com/1023444/log/3/unip?en=page_view,trc.taboola.com,-1,-0.0009765625,image/gif
119,https://dynamic.criteo.com/js/ld/ld.js?a=5535,dynamic.criteo.com,0,0.0,application/javascript
120,https://www.googletagmanager.com/gtag/js?id=UA-63017854-1,www.googletagmanager.com,0,0.0,application/javascript
121,https://pixel.mathtag.com/event/js?mt_pp=1&mt_adid=208161&mt_lim=10,pixel.mathtag.com,-1,-0.0009765625,text/javascript
122,https://uscollector.tealeaf.ibmcloud.com/collector/collectorPost,uscollector.tealeaf.ibmcloud.com,-1,-0.0009765625,text/plain
123,https://api.bam-x.com/api/v0/events/impressions/page_impression/,api.bam-x.com,-1,-0.0009765625,text/html
124,"https://c.go-mpulse.net/api/config.json?key=WVZ92-598Q4-C592Z-HWSHG-PBBKW&d=www.macys.com&t=5237228&v=1.632.0&sl=1&si=e34f5ce6-b25d-4402-ac5c-aeb4db935b15-pzfl8u&bcn=%2F%2F173c5b08.akstat.io%2F&plugins=AK,ConfigOverride,Continuity,PageParams,IFrameDelay,AutoXHR,SPA,Angular,Backbone,Ember,History,RT,CrossDomain,BW,PaintTiming,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,UserTiming,Akamai,LOGN&acao=&ak.ai=235808",c.go-mpulse.net,-1,-0.0009765625,application/json
125,https://aa.agkn.com/adscores/g.pixel?sid=9312299768,aa.agkn.com,-1,-0.0009765625,x-unknown
126,https://tr.outbrain.com/pixel?marketerId=008c9846815ca7d2d793ae115d6350e191&obApiVersion=1.1.2&name=PAGE_VIEW&dl=https%3A%2F%2Fwww.macys.com%2F&optOut=false&bust=004463532549362026,tr.outbrain.com,-1,-0.0009765625,image/gif
127,https://amplifypixel.outbrain.com/pixel?mid=008c9846815ca7d2d793ae115d6350e191&dl=https%3A%2F%2Fwww.macys.com%2F&bust=045680889060303853,amplifypixel.outbrain.com,-1,-0.0009765625,image/gif
128,https://s.pinimg.com/ct/lib/main.532239b0.js,s.pinimg.com,0,0.0,application/javascript
129,https://intljs.rmtag.com/rlsmin.htm,intljs.rmtag.com,0,0.0,text/html
130,https://resources.digital-cloud.medallia.com/wdcus/12914/onsite/generic1570389461612.js,resources.digital-cloud.medallia.com,0,0.0,application/javascript
131,https://px.owneriq.net/j/?pt=macys&t=f%7C%22Macy%27s%2520-%2520Shop%2520Fashion%2520Clothing%2520%2526%2520Accessories%2520-%2520Official%2520Site%2520-%2520Macys.com%22&s=,px.owneriq.net,-1,-0.0009765625,application/x-javascript
132,https://px.owneriq.net/eps?pt=macys&pid=521&uid=Q6244547551673524152J&l=true,px.owneriq.net,441,0.4306640625,text/html
133,https://sp.analytics.yahoo.com/sp.pl?a=1000210819854&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Tue%2C%2015%20Oct%202019%2019%3A39%3A15%20GMT&n=4d&b=Macy%27s%20-%20Shop%20Fashion%20Clothing%20%26%20Accessories%20-%20Official%20Site%20-%20Macys.com&.yp=427149&f=https%3A%2F%2Fwww.macys.com%2F&enc=UTF-8&et=custom,sp.analytics.yahoo.com,-1,-0.0009765625,application/x-javascript
134,"https://bat.bing.com/action/0?ti=5438349&Ver=2&mid=09dc0488-4bde-9882-dd14-d7996ca3fea9&pi=1200101525&lg=en-US&sw=1680&sh=1050&sc=24&tl=Macy%27s%20-%20Shop%20Fashion%20Clothing%20%26%20Accessories%20-%20Official%20Site%20-%20Macys.com&kw=department%20store,%20dept%20store,%20department%20stores,%20Macys%20store,%20clothing,%20apparel,%20clothing%20store,%20accessories,%20macy%27s%20department%20store,%20macys%20department%20stores,%20macys%20apparel&p=https%3A%2F%2Fwww.macys.com%2F&r=&lt=1112&evt=pageLoad&msclkid=N&rn=571145",bat.bing.com,-1,-0.0009765625,text/plain
135,https://bat.bing.com/action/0?ti=5438349&Ver=2&mid=09dc0488-4bde-9882-dd14-d7996ca3fea9&pagetype=home&en=Y&evt=custom&msclkid=N&rn=356836,bat.bing.com,-1,-0.0009765625,text/plain
136,https://static.criteo.net/js/ld/ld.js,static.criteo.net,0,0.0,text/javascript
137,https://rscdn.storetail.net/ST-MCY1812/tag.js?1862999834,rscdn.storetail.net,0,0.0,application/javascript
138,https://connect.facebook.net/signals/config/1452253051755031?v=2.9.6&r=stable,connect.facebook.net,0,0.0,application/x-javascript
139,https://uscollector.tealeaf.ibmcloud.com/collector/collectorPost,uscollector.tealeaf.ibmcloud.com,-1,-0.0009765625,application/json
140,https://uscollector.tealeaf.ibmcloud.com/collector/collectorPost,uscollector.tealeaf.ibmcloud.com,-1,-0.0009765625,text/plain
141,https://www.google-analytics.com/analytics.js,www.google-analytics.com,0,0.0,text/javascript
142,https://pixel.mathtag.com/event/js?mt_pp=2&mt_id=1310249&mt_adid=208161&version=1.0&delimiter=%257C&industry=retail&skipsync=F&event_type=home&mt_lim=10&language=en-US%252Cen%253Bq%253D0.9&document_title=Macy%27s%20-%20Shop%20Fashion%20Clothing%20%26%20Accessories%20-%20Official%20Site%20-%20Macys.com&location=https%3A%2F%2Fwww.macys.com%2F&document_path=%2F&mt_cb=1571168355490,pixel.mathtag.com,-1,-0.0009765625,text/javascript
143,https://idsync.rlcdn.com/379118.gif?partner_uid=cFtTIWuwbT7qMTmwU2564Bx8W30IX1OB%2BS41iYitP1U%3D,idsync.rlcdn.com,-1,-0.0009765625,image/gif
144,https://px.owneriq.net/ep?sid%5B%5D=6600841862&sid%5B%5D=6600841867&sid%5B%5D=6600841872&sid%5B%5D=178061288&sid%5B%5D=178192578&pt=macys&uid=Q6244547551673524152J&jcs=1,px.owneriq.net,-1,-0.0009765625,text/html
145,https://ct.pinterest.com/user/?tid=2614456307456&ov=%7B%22page_name%22%3A%22Macy%27s%20-%20Shop%20Fashion%20Clothing%20%26%20Accessories%20-%20Official%20Site%20-%20Macys.com%22%2C%22page_category%22%3A%22%22%7D&pd=%7B%7D&cb=1571168355516,ct.pinterest.com,-1,-0.0009765625,image/gif
146,https://ct.pinterest.com/v3/?tid=2614456307456&ov=%7B%22page_name%22%3A%22Macy%27s%20-%20Shop%20Fashion%20Clothing%20%26%20Accessories%20-%20Official%20Site%20-%20Macys.com%22%2C%22page_category%22%3A%22%22%7D&pd=%7B%7D&event=init&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.macys.com%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A1050%2C%22sw%22%3A1680%7D&cb=1571168355517,ct.pinterest.com,-1,-0.0009765625,image/gif
147,https://ct.pinterest.com/v3/?event=PageVisit&ed=%7B%7D&tid=2614456307456&pd=%7B%7D&ad=%7B%22loc%22%3A%22https%3A%2F%2Fwww.macys.com%2F%22%2C%22ref%22%3A%22%22%2C%22if%22%3Afalse%2C%22sh%22%3A1050%2C%22sw%22%3A1680%7D&cb=1571168355518,ct.pinterest.com,-1,-0.0009765625,image/gif
148,https://nebula-cdn.kampyle.com/resources/onsite/js/cool-2.1.15.min.js,nebula-cdn.kampyle.com,0,0.0,application/javascript
149,https://uscollector.tealeaf.ibmcloud.com/collector/collectorPost,uscollector.tealeaf.ibmcloud.com,-1,-0.0009765625,application/json
150,https://sslwidget.criteo.com/event?a=5535&v=5.3.1&p0=e%3Dexd%26rvi%3D016db68ba670000388db5b220cf503079001607100ac2%26site_type%3Dd&p1=e%3Dvh%26pi%3DviewHome&p2=e%3Ddis&adce=1&lwid=add6f036-441f-450b-94b2-c9ab5ef43fde&tld=macys.com&dtycbr=83468,sslwidget.criteo.com,-1,-0.0009765625,application/x-javascript
151,https://analytics.twitter.com/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nvcbi&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.macys.com%2F,analytics.twitter.com,-1,-0.0009765625,text/html
152,https://t.co/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nvcbi&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0,t.co,-1,-0.0009765625,image/gif
153,https://www.facebook.com/tr/?id=1452253051755031&ev=PageView&dl=https%3A%2F%2Fwww.macys.com%2F&rl=&if=false&ts=1571168355591&sw=1680&sh=1050&v=2.9.6&r=stable&a=tmtealium&ec=0&o=30&it=1571168355289&coo=false&rqm=GET,www.facebook.com,-1,-0.0009765625,image/gif
